14.03786073446273 9 19
36.57855033636092 11 19
49.55510105848312 11 18
84.71747402667999 12 18
136.1383067631721 13 18
147.7217341995239 13 17
204.7097095708011 14 17
367.3523424630936 15 17
444.1061413903490 15 16
780.8328292369843 16 16
