119.81461834907532 12 26
135.49960851669312 13 26
158.50703835487366 15 26
180.4589819908142 16 26
209.5860538482666 17 26
258.5213587284088 18 26
308.34351086616516 19 26
333.0576753616333 20 26
374.16908526420593 21 26
392.7978324890137 22 26
416.7952778339386 23 26
429.28652811050415 24 26
450.5946640968323 25 26
462.21097135543823 26 26
