10rooms/10rooms_9_versus_all.csv 600 0.4 1 set-cover 14 7 1021 218.4522614479065
10rooms/10rooms_9_versus_all.csv 600 0.4 1 both 14 7 866 214.8608636856079
10rooms/10rooms_9_versus_all.csv 600 0.4 3 set-cover 14 7 1021 241.75666785240173
10rooms/10rooms_9_versus_all.csv 600 0.4 3 both 14 7 866 216.96974396705627
10rooms/10rooms_9_versus_all.csv 600 0.4 5 set-cover 14 7 1021 220.37296533584595
10rooms/10rooms_9_versus_all.csv 600 0.4 5 both 14 7 866 219.40361380577087
10rooms/10rooms_9_versus_all.csv 600 0.4 7 set-cover 14 7 1021 222.37161302566528
10rooms/10rooms_9_versus_all.csv 600 0.4 7 both 14 7 866 209.00434970855713
10rooms/10rooms_9_versus_all.csv 600 0.4 10 set-cover 14 7 1021 218.27357697486877
10rooms/10rooms_9_versus_all.csv 600 0.4 10 both 14 7 866 225.31032872200012
10rooms/10rooms_9_versus_all.csv 600 0.5 1 set-cover 14 7 1021 217.01288676261902
10rooms/10rooms_9_versus_all.csv 600 0.5 1 both 14 7 866 214.6646225452423
10rooms/10rooms_9_versus_all.csv 600 0.5 3 set-cover 14 7 1021 225.33592581748962
10rooms/10rooms_9_versus_all.csv 600 0.5 3 both 14 7 866 211.51869440078735
10rooms/10rooms_9_versus_all.csv 600 0.5 5 set-cover 14 7 1021 224.75307297706604
10rooms/10rooms_9_versus_all.csv 600 0.5 5 both 14 7 866 208.32455968856812
10rooms/10rooms_9_versus_all.csv 600 0.5 7 set-cover 14 7 1021 218.0867931842804
10rooms/10rooms_9_versus_all.csv 600 0.5 7 both 14 7 866 217.44948768615723
10rooms/10rooms_9_versus_all.csv 600 0.5 10 set-cover 14 7 1021 223.53659009933472
10rooms/10rooms_9_versus_all.csv 600 0.5 10 both 14 7 866 217.0743489265442
10rooms/10rooms_9_versus_all.csv 700 0.2 1 set-cover 14 7 1021 213.83481454849243
10rooms/10rooms_9_versus_all.csv 700 0.2 1 both 14 7 866 218.24378848075867
10rooms/10rooms_9_versus_all.csv 700 0.2 3 set-cover 14 7 1021 222.60790395736694
10rooms/10rooms_9_versus_all.csv 700 0.2 3 both 14 7 866 220.17116379737854
10rooms/10rooms_9_versus_all.csv 700 0.2 5 set-cover 14 7 1021 235.56881308555603
10rooms/10rooms_9_versus_all.csv 700 0.2 5 both 14 7 866 221.2883653640747
10rooms/10rooms_9_versus_all.csv 700 0.2 7 set-cover 14 7 1021 237.77560949325562
10rooms/10rooms_9_versus_all.csv 700 0.2 7 both 14 7 866 223.15609431266785
10rooms/10rooms_9_versus_all.csv 700 0.2 10 set-cover 14 7 1021 230.5323452949524
10rooms/10rooms_9_versus_all.csv 700 0.2 10 both 14 7 866 220.79482507705688
10rooms/10rooms_9_versus_all.csv 700 0.3 1 set-cover 14 7 1021 235.15198802947998
10rooms/10rooms_9_versus_all.csv 700 0.3 1 both 14 7 866 213.15432453155518
10rooms/10rooms_9_versus_all.csv 700 0.3 3 set-cover 14 7 1021 227.25050330162048
10rooms/10rooms_9_versus_all.csv 700 0.3 3 both 14 7 866 218.3715317249298
10rooms/10rooms_9_versus_all.csv 700 0.3 5 set-cover 14 7 1021 236.87923407554626
10rooms/10rooms_9_versus_all.csv 700 0.3 5 both 14 7 866 223.47155356407166
10rooms/10rooms_9_versus_all.csv 700 0.3 7 set-cover 14 7 1021 224.597430229187
10rooms/10rooms_9_versus_all.csv 700 0.3 7 both 14 7 866 214.22924065589905
10rooms/10rooms_9_versus_all.csv 700 0.3 10 set-cover 14 7 1021 227.54716539382935
10rooms/10rooms_9_versus_all.csv 700 0.3 10 both 14 7 866 220.471923828125
10rooms/10rooms_9_versus_all.csv 700 0.4 1 set-cover 14 7 1021 225.17683029174805
10rooms/10rooms_9_versus_all.csv 700 0.4 1 both 14 7 866 222.21602153778076
10rooms/10rooms_9_versus_all.csv 700 0.4 3 set-cover 14 7 1021 229.78227138519287
10rooms/10rooms_9_versus_all.csv 700 0.4 3 both 14 7 866 208.80914998054504
10rooms/10rooms_9_versus_all.csv 700 0.4 5 set-cover 14 7 1021 228.10765624046326
10rooms/10rooms_9_versus_all.csv 700 0.4 5 both 14 7 866 229.19919395446777
10rooms/10rooms_9_versus_all.csv 700 0.4 7 set-cover 14 7 1021 233.39478039741516
10rooms/10rooms_9_versus_all.csv 700 0.4 7 both 14 7 866 212.6641709804535
10rooms/10rooms_9_versus_all.csv 700 0.4 10 set-cover 14 7 1021 223.21190071105957
10rooms/10rooms_9_versus_all.csv 700 0.4 10 both 14 7 866 216.43431901931763
10rooms/10rooms_9_versus_all.csv 700 0.5 1 set-cover 14 7 1021 215.73524475097656
10rooms/10rooms_9_versus_all.csv 700 0.5 1 both 14 7 866 210.42609691619873
10rooms/10rooms_9_versus_all.csv 700 0.5 3 set-cover 14 7 1021 219.3141508102417
10rooms/10rooms_9_versus_all.csv 700 0.5 3 both 14 7 866 213.41429924964905
10rooms/10rooms_9_versus_all.csv 700 0.5 5 set-cover 14 7 1021 213.77801775932312
10rooms/10rooms_9_versus_all.csv 700 0.5 5 both 14 7 866 206.17209029197693
10rooms/10rooms_9_versus_all.csv 700 0.5 7 set-cover 14 7 1021 215.07089066505432
10rooms/10rooms_9_versus_all.csv 700 0.5 7 both 14 7 866 217.59785318374634
10rooms/10rooms_9_versus_all.csv 700 0.5 10 set-cover 14 7 1021 230.3667140007019
10rooms/10rooms_9_versus_all.csv 700 0.5 10 both 14 7 866 210.44469785690308
10rooms/10rooms_9_versus_all.csv 800 0.2 1 set-cover 14 7 1021 220.31382369995117
10rooms/10rooms_9_versus_all.csv 800 0.2 1 both 14 7 866 200.8784351348877
10rooms/10rooms_9_versus_all.csv 800 0.3 1 set-cover 14 7 1021 211.19431257247925
10rooms/10rooms_9_versus_all.csv 800 0.3 1 both 14 7 866 204.70701265335083
10rooms/10rooms_9_versus_all.csv 800 0.4 1 set-cover 14 7 1021 205.85068607330322
10rooms/10rooms_9_versus_all.csv 800 0.4 1 both 14 7 866 212.8288049697876
10rooms/10rooms_9_versus_all.csv 800 0.5 1 set-cover 14 7 1021 216.87012910842896
10rooms/10rooms_9_versus_all.csv 800 0.5 1 both 14 7 866 217.29864931106567
